Year,Coroner_area,Region,Country,Country2,PM_NIQ_M,PM_NIQ_F,PM_NIQ_T,PM_IQ_M,PM_IQ_F,PM_IQ_T,PM_PIQ_M,PM_PIQ_F,PM_PIQ_T,PM_TDR_M,PM_TDR_F,PM_TDR_T,WPM_NIQ_M,WPM_NIQ_F,WPM_NIQ_T,WPM_IQ_M,WPM_IQ_F,WPM_IQ_T,WPM_PIQ_M,WPM_PIQ_F,WPM_PIQ_T,WPM_TDR_M,WPM_TDR_F,WPM_TDR_T,TDR_NIQ_M,TDR_NIQ_F,TDR_NIQ_T,TDR_IQ_M,TDR_IQ_F,TDR_IQ_T,TDR_PIQ_M,TDR_PIQ_F,TDR_PIQ_T,TDR_TDR_M,TDR_TDR_F,TDR_TDR_T,Transferred,Sex_unknown,PM_Standard,PM_NonStandard,PM_Hist,PM_Tox,Out_Eng,Elsewhere,Custody_prison,Custody_police,Custody_imm,Custody_MHA,Custody_probation,Custody_STC,Custody_SCH,Custody_ROTL,Custody_prison7,CUSTODY_DOLS,Custody_Total,KUL_M,KUL_F,KUL_T,KL_M,KL_F,KL_T,Suicide_M,Suicide_F,Suicide_T,Abor_M,Abor_F,Abor_T,Negl_M,Negl_F,Negl_T,D_Drugs_M,D_Drugs_F,D_Drugs_T,ND_Drugs_M,ND_Drugs_F,ND_Drugs_T,DRUGS_ALC_M,DRUGS_ALC_F,DRUGS_ALC_T,COLLISION_M,COLLISION_F,COLLISION_T,WAB_M,WAB_F,WAB_T,IND_M,IND_F,IND_T,DBMIS_M,DBMIS_F,DBMIS_T,Still_M,Still_F,Still_T,DBNC_M,DBNC_F,DBNC_T,Open_M,Open_F,Open_T,Dis_M,Dis_F,Dis_T,Unclass_M,Unclass_F,Unclass_T,Total_Verdicts_M,Total_Verdicts_F,Total_Verdicts_T,Age_0_1_years,Age_1_14_years,Age_15_24_years,Age_25_44_years,Age_45_64_years,Age_over65_years,Age_not_known,Murder_T,Manslaughter_T,Infanticide_T,RTA_T,Aid_suicide_T,Corp_Manslaughter_T,Other_Charges_T,Disaster_T,All_Charges_T,Inq_with_juries,Inq_without_juries,Inq_Total,Inq_held_HC,Inq_quashed_HC,Inq_Total_treasure_tr,TA96_Finds,TA96_Inq,TA96_Verdicts,Exhumations,Cases_NIQ_1_week_or_less,Cases_NIQ_up_to_1_month,Cases_NIQ_over_1_month,Cases_NIQ_certs_total,Cases_NIQ_no_certs_total,Cases_IQ_1_week_or_less,Cases_IQ_up_to_1_month,Cases_IQ_over_1_month,Cases_IQ_certs_total_EW,Cases_IQ_certs_total_AB,Cases_PIQ_1_week_or_less,Cases_PIQ_up_to_1_month,Cases_PIQ_over_1_month,Cases_PIQ_certs_total,Cases_PIQ_no_certs_total,Cases_1_month_or_less_EW,Cases_1_to_3_months_EW,Cases_3_to_6_months_EW,Cases_6_to_12_months_EW,Cases_over_12_months_EW,Cases_Total_EW,Cases_Total_AB,Cases_Total,Inq_op_6_months_or_less_EW,Inq_op_6_to_12_months_EW,Inq_op_1_to_2_years_EW,Inq_op_over_2_years_EW,Inq_op_Total_EW,Inq_op_6_months_or_less_AB,Inq_op_6_to_12_months_AB,Inq_op_1_to_2_years_AB,Inq_op_over_2_years_AB,Inq_op_Total_AB,Inq_op_Total,WPM_NIQ_TDR,WPM_TDR_TDR,TDR_NIQ_TDR,TDR_TDR_TDR,Grouped_Verdicts_M,Grouped_Verdicts_F,Grouped_Verdicts_T,Inq_op_6_months_or_less_T,Inq_op_6_to_12_months_T,Inq_op_1_to_2_years_T,Inq_op_over_2_years_T,PM_less_invasive,PM_less_invasive_only,PM_HO_forensic_pathologist,PM_defence_lawyer_request,Murder_Suspended_T,Manslaughter_Suspended_T,Infanticide_Suspended_T,RTA_Suspended_T,Aid_suicide_Suspended_T,Corp_Manslaughter_Suspended_T,Other_Charges_Suspended_T,Inquiry_Suspended_IA2005_T,General_Power_Suspended_T,All_Charges_Suspended_T
2018,North Tyneside,North East,England,England and Wales,153,104,257,43,9,52,9,3,12,205,116,321,153,168,321,22,22,44,0,0,0,175,190,365,306,272,578,65,31,96,9,3,12,380,306,686,0,0,318,3,79,79,6,8,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,12,1,13,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,0,1,0,0,0,17,0,17,24,22,46,0,0,0,1,1,2,4,0,4,0,0,0,12,6,18,76,32,108,3,1,1,22,22,59,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,360,63,35,458,120,95,0,0,95,1,0,0,0,0,12,40,41,13,10,2,106,2,108,11,0,0,1,12,1,0,0,0,1,13,321,365,578,686,12,6,18,12,0,0,1,1,,,,,,,,,,,,,
2018,Sunderland,North East,England,England and Wales,205,123,328,86,26,112,22,11,33,313,160,473,405,447,852,20,13,33,4,1,5,429,461,890,610,570,1180,106,39,145,26,12,38,742,621,1363,0,0,460,13,197,140,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,7,24,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,0,0,0,0,0,0,32,6,38,28,20,48,0,0,0,5,5,10,0,1,1,0,0,0,19,8,27,112,53,165,0,0,3,37,35,90,0,0,1,0,1,0,0,1,0,3,1,167,168,0,0,0,0,0,0,0,1032,19,57,1108,72,102,6,36,144,1,30,3,0,33,5,38,71,35,17,6,167,1,168,35,0,1,1,37,1,0,0,1,2,39,852,890,1180,1363,19,8,27,36,0,1,2,1,,,,,,,,,,,,,
2018,Cheshire,North West,England,England and Wales,768,474,1242,254,93,347,34,15,49,1056,582,1638,606,658,1264,119,124,243,0,1,1,725,783,1508,1374,1132,2506,373,217,590,34,16,50,1781,1365,3146,1,0,1636,2,362,378,46,44,5,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,67,13,80,0,0,0,0,0,0,0,0,0,0,0,0,30,5,35,15,3,18,0,0,0,49,2,51,43,43,86,0,0,0,47,73,120,10,8,18,0,0,0,81,58,139,342,205,547,1,2,21,73,118,332,0,0,0,0,2,0,0,0,0,2,0,549,549,0,0,0,2,5,5,0,2145,39,198,2382,124,584,2,0,586,4,1,0,2,3,47,178,20,269,49,28,544,5,549,176,53,34,14,277,2,1,5,3,11,288,1264,1508,2506,3146,81,58,139,178,54,39,17,0,,,,,,,,,,,,,
2018,Cumbria,North West,England,England and Wales,347,182,529,139,53,192,46,15,61,532,250,782,546,559,1105,62,63,125,10,8,18,618,630,1248,893,741,1634,201,116,317,56,23,79,1150,880,2030,1,0,780,2,310,296,38,5,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,39,9,48,0,0,0,0,0,0,0,0,0,0,0,0,41,8,49,11,7,18,0,0,0,32,5,37,38,37,75,0,0,0,32,48,80,0,3,3,0,0,0,15,18,33,209,135,344,1,1,14,61,75,192,0,1,0,0,3,0,0,2,0,6,2,348,350,0,0,0,9,10,10,0,1436,27,119,1582,52,142,18,156,316,1,10,0,0,10,69,30,37,133,89,60,349,1,350,169,23,10,0,202,0,1,0,0,1,203,1105,1248,1634,2030,15,18,33,169,24,10,0,1,,,,,,,,,,,,,
2018,Manchester City,North West,England,England and Wales,461,306,767,204,117,321,186,96,282,851,519,1370,1028,729,1757,208,158,366,10,4,14,1246,891,2137,1489,1035,2524,412,275,687,196,100,296,2097,1410,3507,46,7,1322,48,556,379,143,396,9,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,23,12,35,0,0,0,0,0,0,0,0,0,0,0,0,35,13,48,3,0,3,0,0,0,37,2,39,48,30,78,0,0,0,78,72,150,8,2,10,0,0,0,163,125,288,395,256,651,30,13,19,76,143,370,0,0,0,0,0,0,0,0,0,0,4,647,651,0,0,0,0,0,0,0,1505,297,210,2012,519,661,17,5,683,4,7,9,5,21,275,81,74,131,177,188,651,0,651,285,137,65,24,511,2,1,0,1,4,515,1764,2144,2531,3514,163,125,288,287,138,65,25,21,,,,,,,,,,,,,
2018,Manchester North,North West,England,England and Wales,457,299,756,188,123,311,73,40,113,718,462,1180,516,495,1011,99,83,182,11,7,18,626,585,1211,973,794,1767,287,206,493,84,47,131,1344,1047,2391,15,0,1092,88,427,303,37,25,1,0,0,4,0,0,0,0,0,0,5,0,1,1,0,0,0,35,14,49,0,0,0,1,1,2,0,0,0,0,0,0,30,10,40,6,1,7,0,0,0,37,3,40,52,42,94,0,0,0,47,36,83,18,7,25,0,0,0,109,100,209,335,215,550,13,5,15,77,140,300,0,3,1,0,8,0,0,0,0,12,9,553,562,0,0,0,0,0,0,0,1574,134,59,1767,0,257,199,32,488,5,50,48,2,100,31,4,33,398,83,39,557,5,562,183,22,31,3,239,1,0,1,1,3,242,1011,1211,1767,2391,109,100,209,184,22,32,4,27,,,,,,,,,,,,,
2018,Manchester South,North West,England,England and Wales,428,361,789,168,86,254,31,17,48,627,464,1091,642,654,1296,215,172,387,8,3,11,865,829,1694,1070,1015,2085,383,258,641,39,20,59,1492,1293,2785,17,1,1084,7,260,278,10,19,0,2,0,7,0,0,0,0,0,0,9,1,1,2,0,0,0,40,10,50,0,0,0,0,1,1,0,0,0,0,0,0,38,9,47,5,2,7,0,0,0,32,11,43,67,60,127,0,0,0,44,47,91,9,2,11,0,0,0,135,114,249,371,257,628,11,3,12,62,139,401,0,2,0,0,3,0,0,0,0,5,4,629,633,0,0,0,0,0,0,0,1570,418,47,2035,51,356,262,16,634,7,11,37,0,48,11,8,108,304,172,35,627,6,633,268,29,6,1,304,5,0,0,0,5,309,1297,1695,2086,2786,135,114,249,273,29,6,1,12,,,,,,,,,,,,,
2018,Manchester West,North West,England,England and Wales,778,486,1264,287,152,439,55,13,68,1120,651,1771,1136,1126,2262,60,38,98,2,1,3,1198,1165,2363,1914,1612,3526,347,190,537,57,14,71,2318,1816,4134,95,0,1765,6,363,321,41,35,5,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,50,11,61,0,0,0,0,0,0,0,0,0,0,0,0,30,12,42,6,1,7,0,0,0,39,28,67,40,26,66,0,0,0,28,22,50,20,8,28,0,0,0,142,105,247,355,213,568,10,0,12,96,148,302,0,5,1,0,2,0,0,0,0,8,6,570,576,0,0,0,0,0,0,0,3097,166,110,3373,153,525,5,1,531,6,1,1,0,2,69,11,106,367,65,21,570,6,576,145,26,13,4,188,3,0,1,2,6,194,2262,2363,3526,4134,142,105,247,148,26,14,6,7,,,,,,,,,,,,,
2018,Lancashire and Blackburn with Darwen,North West,England,England and Wales,823,524,1347,271,105,376,65,36,101,1159,665,1824,718,754,1472,144,121,265,15,10,25,877,885,1762,1541,1278,2819,415,226,641,80,46,126,2036,1550,3586,25,0,1711,113,222,414,75,34,14,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,100,27,127,0,0,0,0,0,0,0,0,0,0,0,0,58,20,78,21,5,26,0,0,0,34,2,36,110,85,195,0,0,0,38,31,69,8,2,10,0,0,0,54,59,113,423,231,654,5,7,37,138,182,285,0,10,2,0,12,0,0,2,0,26,6,674,680,0,0,0,1,2,1,0,2323,102,50,2475,344,523,57,51,631,10,77,12,0,89,37,128,82,239,168,52,669,11,680,216,38,21,8,283,4,2,1,3,10,293,1472,1762,2819,3586,54,59,113,220,40,22,11,1010,,,,,,,,,,,,,
2018,Blackpool and the Fylde,North West,England,England and Wales,247,183,430,69,34,103,47,23,70,363,240,603,390,417,807,64,63,127,6,5,11,460,485,945,637,600,1237,133,97,230,53,28,81,823,725,1548,5,0,506,97,228,162,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,21,0,0,0,0,0,0,0,0,0,0,0,0,25,6,31,1,0,1,0,0,0,8,0,8,30,33,63,0,0,0,38,35,73,4,1,5,0,0,0,32,33,65,158,109,267,3,1,4,33,57,169,0,4,0,0,1,0,0,1,0,6,2,271,273,0,0,0,0,0,0,0,1112,24,6,1142,95,215,12,3,230,0,60,13,2,75,6,111,12,110,31,6,270,3,273,35,2,0,0,37,0,0,1,0,1,38,807,945,1237,1548,32,33,65,35,2,1,0,0,,,,,,,,,,,,,
2018,"Sefton, Knowsley and St Helens",North West,England,England and Wales,352,207,559,90,37,127,54,29,83,496,273,769,658,724,1382,109,143,252,2,1,3,769,868,1637,1010,931,1941,199,180,379,56,30,86,1265,1141,2406,12,0,655,114,110,157,16,23,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,29,9,38,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,14,3,17,55,34,89,0,0,0,77,116,193,12,3,15,0,0,0,5,4,9,200,172,372,3,1,9,38,67,254,0,6,1,0,0,0,0,1,0,8,4,376,380,0,0,0,0,1,0,0,1819,13,68,1900,41,376,0,0,376,3,1,0,1,2,84,266,24,45,33,12,380,0,380,39,12,6,3,60,3,0,1,0,4,64,1382,1637,1941,2406,5,4,9,42,12,7,3,121,,,,,,,,,,,,,
2018,Liverpool and the Wirral,North West,England,England and Wales,455,216,671,192,92,284,53,36,89,700,344,1044,1103,961,2064,303,249,552,3,1,4,1409,1211,2620,1558,1177,2735,495,341,836,56,37,93,2109,1555,3664,33,1,814,230,592,461,58,35,13,0,0,3,1,0,0,0,0,0,17,4,0,4,0,0,0,36,7,43,0,0,0,0,1,1,0,0,0,0,0,0,47,22,69,5,1,6,0,0,0,49,2,51,167,152,319,0,0,0,155,135,290,9,6,15,0,0,0,54,27,81,526,353,879,10,5,17,102,192,553,0,5,4,0,4,0,0,0,0,13,7,885,892,0,0,0,0,0,0,0,2315,135,237,2687,49,627,175,24,826,10,23,62,3,88,5,540,235,67,24,15,881,11,892,4,6,4,2,16,2,0,0,0,2,18,2065,2621,2736,3665,54,27,81,6,6,4,2,2,,,,,,,,,,,,,
2018,East Riding and Hull,Yorkshire and the Humber,England,England and Wales,397,211,608,183,59,242,38,22,60,618,292,910,950,997,1947,17,7,24,4,1,5,971,1005,1976,1347,1208,2555,200,66,266,42,23,65,1589,1297,2886,12,0,825,85,184,244,16,17,18,0,0,1,0,0,0,0,0,0,19,1,2,3,0,0,0,45,10,55,0,0,0,0,0,0,0,0,0,0,0,0,22,8,30,5,2,7,0,0,0,17,1,18,32,15,47,0,0,0,13,8,21,15,9,24,0,0,0,5,7,12,155,62,217,0,1,18,55,72,71,0,2,0,0,2,0,0,0,0,4,6,215,221,0,0,0,7,9,9,0,2464,32,22,2518,37,201,25,37,263,3,39,4,0,43,22,5,0,83,103,30,221,0,221,197,27,11,4,239,2,1,0,2,5,244,1947,1976,2555,2886,5,7,12,199,28,11,6,1,,,,,,,,,,,,,
2018,North Lincolnshire and Grimsby,Yorkshire and the Humber,England,England and Wales,190,88,278,71,30,101,15,10,25,276,128,404,662,725,1387,27,13,40,1,1,2,690,739,1429,852,813,1665,98,43,141,16,11,27,966,867,1833,0,0,389,15,100,126,24,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,6,27,0,0,0,0,0,0,0,0,0,0,0,0,11,7,18,4,2,6,0,0,0,15,1,16,39,16,55,0,0,0,4,3,7,1,1,2,0,0,0,10,5,15,106,41,147,3,2,8,27,48,59,0,4,1,0,2,0,0,0,0,7,3,151,154,0,0,0,10,11,9,0,1426,16,47,1489,176,141,0,0,141,0,0,1,0,1,26,2,12,30,84,25,153,1,154,58,27,7,1,93,0,0,2,0,2,95,1387,1429,1665,1833,10,5,15,58,27,9,1,3,,,,,,,,,,,,,
2018,York City,Yorkshire and the Humber,England,England and Wales,141,110,251,40,19,59,13,7,20,194,136,330,122,113,235,18,16,34,3,5,8,143,134,277,263,223,486,58,35,93,16,12,28,337,270,607,15,0,324,6,71,54,8,6,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,17,3,20,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,2,0,2,0,0,0,11,1,12,20,17,37,0,0,0,6,7,13,1,2,3,0,0,0,1,2,3,68,37,105,1,0,1,17,23,63,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,1,1,0,0,372,11,32,415,71,92,0,0,92,1,0,0,0,0,28,0,6,41,55,3,105,0,105,35,5,2,1,43,0,1,0,0,1,44,235,277,486,607,1,2,3,35,6,2,1,2,,,,,,,,,,,,,
2018,North Yorkshire (Eastern),Yorkshire and the Humber,England,England and Wales,203,143,346,60,23,83,21,11,32,284,177,461,123,115,238,12,14,26,1,0,1,136,129,265,326,258,584,72,37,109,22,11,33,420,306,726,3,0,390,71,141,108,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,30,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,4,2,6,0,0,0,11,2,13,33,24,57,0,0,0,2,3,5,6,1,7,0,0,0,6,5,11,93,43,136,0,1,7,27,34,66,1,0,0,0,4,0,0,0,0,4,3,137,140,0,0,0,13,8,8,0,463,36,38,537,47,106,0,0,106,3,0,1,0,1,32,0,11,83,39,5,138,2,140,30,4,2,0,36,2,0,0,0,2,38,238,265,584,726,6,5,11,32,4,2,0,3,,,,,,,,,,,,,
2018,North Yorkshire (Western),Yorkshire and the Humber,England,England and Wales,181,108,289,71,18,89,20,10,30,272,136,408,204,172,376,19,15,34,3,2,5,226,189,415,385,280,665,90,33,123,23,12,35,498,325,823,6,0,394,14,122,103,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,30,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,10,4,14,0,0,0,17,2,19,34,16,50,0,0,0,6,2,8,1,3,4,0,0,0,6,3,9,107,36,143,1,1,7,28,36,70,0,2,0,0,5,0,0,0,0,7,0,150,150,0,0,0,22,13,13,0,514,23,30,567,98,120,1,0,121,2,0,0,0,0,35,0,21,61,43,18,143,7,150,45,6,5,0,56,1,0,0,1,2,58,376,415,665,823,6,3,9,46,6,5,1,5,,,,,,,,,,,,,
2018,South Yorkshire (Eastern),Yorkshire and the Humber,England,England and Wales,544,398,942,212,83,295,44,24,68,800,505,1305,571,514,1085,28,16,44,3,1,4,602,531,1133,1115,912,2027,240,99,339,47,25,72,1402,1036,2438,13,0,1243,62,266,151,17,21,14,0,0,4,0,0,0,0,0,0,18,2,1,3,0,0,0,41,11,52,0,0,0,0,0,0,0,0,0,0,0,0,28,3,31,12,3,15,0,0,0,47,2,49,38,31,69,0,0,0,20,11,31,13,3,16,0,0,0,70,30,100,271,95,366,7,1,14,70,76,198,0,0,0,0,1,0,0,0,0,1,6,361,367,0,0,0,12,6,6,0,1581,327,86,1994,33,333,3,0,336,3,1,1,1,3,69,19,35,175,105,28,362,5,367,109,26,13,5,153,1,1,1,1,4,157,1085,1133,2027,2438,70,30,100,110,27,14,6,5,,,,,,,,,,,,,
2018,South Yorkshire (Western),Yorkshire and the Humber,England,England and Wales,582,372,954,293,111,404,62,35,97,937,518,1455,852,841,1693,117,82,199,4,0,4,973,923,1896,1434,1213,2647,410,193,603,66,35,101,1910,1441,3351,65,1,1362,93,487,365,62,37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,33,11,44,0,0,0,0,0,0,0,0,0,0,0,0,58,14,72,12,1,13,0,0,0,113,3,116,75,59,134,0,0,0,74,39,113,5,0,5,0,0,0,85,74,159,455,201,656,8,3,20,96,151,378,0,8,2,0,3,0,0,0,0,13,7,662,669,0,0,0,0,4,0,0,2228,104,166,2498,150,596,1,3,600,3,1,0,2,3,98,30,76,178,301,81,666,3,669,197,65,14,5,281,3,0,1,4,8,289,1694,1897,2648,3352,85,74,159,200,65,15,9,428,,,,,,,,,,,,,
2018,West Yorkshire (Eastern),Yorkshire and the Humber,England,England and Wales,678,363,1041,210,95,305,26,8,34,914,466,1380,1287,1320,2607,203,113,316,5,0,5,1495,1433,2928,1965,1683,3648,413,208,621,31,8,39,2409,1899,4308,32,0,1295,85,470,466,130,49,17,0,0,8,2,0,0,0,0,0,27,0,0,0,0,0,0,68,26,94,0,0,0,0,0,0,0,0,0,0,0,0,92,23,115,6,3,9,0,0,0,76,10,86,107,67,174,0,0,0,70,72,142,21,6,27,0,0,0,49,32,81,489,239,728,10,11,36,155,161,354,1,6,2,0,11,0,0,0,0,19,20,727,747,0,0,0,0,2,0,0,3032,268,338,3638,10,222,342,50,614,7,2,18,0,20,19,228,5,90,289,131,743,4,747,182,66,33,12,293,4,1,0,2,7,300,2607,2928,3648,4308,49,32,81,186,67,33,14,16,,,,,,,,,,,,,
2018,West Yorkshire (Western),Yorkshire and the Humber,England,England and Wales,771,412,1183,243,108,351,33,20,53,1047,540,1587,823,876,1699,59,33,92,3,1,4,885,910,1795,1594,1288,2882,302,141,443,36,21,57,1932,1450,3382,17,1,1504,83,5,3,105,46,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80,22,102,0,0,0,0,0,0,0,0,0,0,0,0,58,8,66,14,1,15,0,0,0,47,4,51,91,49,140,0,0,0,10,12,22,11,4,15,0,0,0,53,38,91,365,138,503,5,5,25,133,138,197,0,10,3,0,3,0,0,3,0,19,3,519,522,0,0,0,0,0,0,0,2157,107,107,2371,512,433,2,1,436,7,2,1,1,4,53,3,62,173,202,76,516,6,522,162,48,31,13,254,3,0,1,1,5,259,1700,1796,2883,3383,53,38,91,165,48,32,14,369,,,,,,,,,,,,,
2018,Derby and Derbyshire,East Midlands,England,England and Wales,712,519,1231,187,88,275,264,123,387,1163,730,1893,1293,1375,2668,91,81,172,3,5,8,1387,1461,2848,2005,1894,3899,278,169,447,267,128,395,2550,2191,4741,10,0,1797,96,595,402,45,34,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,50,18,68,0,0,0,0,2,2,0,0,0,0,0,0,48,12,60,17,7,24,0,0,0,79,5,84,100,103,203,0,0,0,34,19,53,12,8,20,0,0,0,67,48,115,407,222,629,2,5,23,83,120,396,0,4,3,0,6,0,0,0,0,13,1,641,642,0,0,0,7,6,6,0,2909,514,253,3676,223,441,2,0,443,4,3,0,6,9,386,134,52,129,186,136,637,5,642,62,15,31,24,132,0,0,4,0,4,136,2668,2848,3899,4741,67,48,115,62,15,35,24,2,,,,,,,,,,,,,
2018,Leicester City and South Leicestershire,East Midlands,England,England and Wales,358,183,541,140,65,205,15,12,27,513,260,773,677,625,1302,89,54,143,0,2,2,766,681,1447,1035,808,1843,229,119,348,15,14,29,1279,941,2220,77,0,731,42,214,229,50,22,1,0,0,7,0,0,0,0,2,0,10,0,0,0,0,0,0,36,6,42,0,0,0,0,0,0,0,0,0,0,0,0,26,10,36,8,0,8,0,0,0,21,3,24,33,24,57,0,0,0,15,14,29,7,6,13,0,0,0,69,43,112,215,106,321,3,3,11,53,71,180,0,6,1,0,7,0,0,0,1,15,6,330,336,0,0,0,1,0,0,0,1573,64,107,1744,99,344,0,2,346,2,1,0,2,3,26,97,42,131,43,18,331,5,336,65,6,2,0,73,0,0,0,0,0,73,1302,1447,1843,2220,69,43,112,65,6,2,0,264,,,,,,,,,,,,,
2018,Rutland and North Leicestershire,East Midlands,England,England and Wales,221,143,364,87,47,134,19,15,34,327,205,532,333,379,712,14,24,38,1,0,1,348,403,751,554,522,1076,101,71,172,20,15,35,675,608,1283,2,0,508,24,130,177,4,10,3,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,17,6,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,2,11,0,0,0,11,2,13,13,4,17,0,0,0,3,2,5,0,1,1,0,0,0,39,38,77,95,55,150,0,2,8,31,36,73,0,1,1,0,2,1,0,1,0,6,1,155,156,0,0,0,13,5,5,0,909,58,83,1050,26,106,59,6,171,1,0,1,0,1,34,44,32,38,23,16,153,3,156,47,12,7,6,72,0,0,1,2,3,75,712,751,1076,1283,39,38,77,47,12,8,8,11,,,,,,,,,,,,,
2018,Lincolnshire,East Midlands,England,England and Wales,588,361,949,188,79,267,30,7,37,806,447,1253,907,959,1866,59,38,97,1,0,1,967,997,1964,1495,1320,2815,247,117,364,31,7,38,1773,1444,3217,4,0,1211,42,229,272,46,14,5,0,0,2,0,0,0,0,4,0,11,0,0,0,0,0,0,36,10,46,0,0,0,0,0,0,0,0,0,0,0,0,39,9,48,21,10,31,0,0,0,25,2,27,56,33,89,0,0,0,17,28,45,26,7,33,0,0,0,52,28,80,272,127,399,4,3,17,81,98,196,0,4,1,0,8,0,0,4,0,17,4,412,416,0,0,0,65,5,5,0,2107,499,164,2770,45,133,202,27,362,2,5,27,6,38,0,11,25,62,188,129,415,1,416,152,62,16,3,233,0,1,0,0,1,234,1866,1964,2815,3217,52,28,80,152,63,16,3,4,,,,,,,,,,,,,
2018,Northamptonshire,East Midlands,England,England and Wales,485,275,760,147,50,197,10,8,18,642,333,975,868,894,1762,45,26,71,0,0,0,913,920,1833,1353,1169,2522,192,76,268,10,8,18,1555,1253,2808,1,0,964,11,227,217,61,12,6,1,0,6,0,0,0,0,0,0,13,1,1,2,0,0,0,45,11,56,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,16,2,18,0,0,0,30,7,37,57,30,87,0,0,0,16,3,19,9,4,13,0,0,0,14,16,30,197,78,275,3,2,17,63,71,119,0,1,1,0,7,0,0,3,0,12,9,278,287,0,0,0,0,0,0,0,2096,252,60,2408,114,261,7,0,268,0,0,1,1,2,16,5,9,95,123,49,281,6,287,101,27,11,3,142,0,0,0,0,0,142,1762,1833,2522,2808,14,16,30,101,27,11,3,11,,,,,,,,,,,,,
2018,Nottinghamshire,East Midlands,England,England and Wales,681,403,1084,182,70,252,220,135,355,1083,608,1691,2326,2074,4400,134,46,180,270,214,484,2730,2334,5064,3007,2477,5484,316,116,432,490,349,839,3813,2942,6755,109,0,1631,60,611,429,38,18,17,1,0,7,0,0,0,0,0,0,25,0,0,0,0,0,0,38,10,48,0,0,0,0,0,0,0,0,0,0,0,0,54,18,72,16,5,21,0,0,0,136,6,142,55,37,92,0,0,0,31,17,48,10,9,19,0,0,0,66,46,112,406,148,554,9,7,18,96,116,308,0,6,5,0,8,0,0,3,0,22,11,565,576,0,0,0,13,13,13,0,4077,681,624,5382,102,120,142,168,430,2,34,71,9,114,725,115,140,183,96,35,569,7,576,116,9,20,2,147,0,0,1,0,1,148,4400,5064,5484,6755,66,46,112,116,9,21,2,8,,,,,,,,,,,,,
2018,Herefordshire,West Midlands,England,England and Wales,142,103,245,44,14,58,3,7,10,189,124,313,236,250,486,21,12,33,0,1,1,257,263,520,378,353,731,65,26,91,3,8,11,446,387,833,3,0,274,39,30,27,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,8,1,9,0,0,0,8,2,10,15,11,26,0,0,0,7,6,13,3,1,4,0,0,0,7,2,9,68,25,93,0,3,6,18,18,48,0,1,0,0,1,0,0,1,0,3,1,95,96,0,0,0,2,4,4,0,697,26,4,727,4,88,1,0,89,2,0,0,0,0,11,1,23,44,21,5,94,2,96,29,7,3,1,40,0,1,0,0,1,41,486,520,731,833,7,2,9,29,8,3,1,1,,,,,,,,,,,,,
